review,genre,sentiment
animated was bored,Animation,Negative
The animation was too simple,Animation,Negative
Looking for some good recent animation? Stay away from this one. ,Animation,Negative
The animation is terrible the textures of the characters look exactingly so cheap.,Animation,Negative
the actual animation seemed lazy,Animation,Negative
"There seem to be a lot of high-quality animated movies coming out, but this one certainly doesn't meet the standard.",Animation,Negative
Bad animation and jokes don't work,Animation,Negative
The animation is horrible.,Animation,Negative
"Horrible puns (which can often, when done right, be really funny in real life, honest, I swear), horrible animation",Animation,Negative
"Terrible animation, awkward voice-acting and sloppy story. The movie was just awful...enough said",Animation,Negative
It is a terrible movie with disgusting animation and terrible jokes and the worst acting.,Animation,Negative
"Bad animation, horrid characters, creepy moments and designs, and a hunk of product placement and wasted talents.",Animation,Negative
"The animation hurt my eyes so bad, I couldn't close them even after the movie ended.",Animation,Negative
"the voice acting, the humour, the animation, and the characters are all terrible",Animation,Negative
it is certainly one of the worst animated films ever made.,Animation,Negative
The animation is unspeakably awful,Animation,Negative
one of the worst animated films ever but one of the worst films in general that I've seen in some time.,Animation,Negative
" I've seen bad animated movies in my time. Never, never never have I seen anything quite so bad as this.",Animation,Negative
"The animation...oh, don't even get me started. I can't tell what program they used, but it wasn't good.",Animation,Negative
A mindbogglingly convoluted chapter in animation and cinema itself,Animation,Negative
"To begin with, the animation is awful.",Animation,Negative
This is clearly animation that is not finished and was forced to be the finished product.,Animation,Negative
"There are just empty, hollow animated creations programmed to spew something that is allegedly funny.",Animation,Negative
fourth-rate animation,Animation,Negative
The animation is crap,Animation,Negative
I cannot imagine a more horribly animated film than this one,Animation,Negative
This is the worst worst worst worst animated movie ever made. ,Animation,Negative
the animation's just F***ING HIDEOUS!,Animation,Negative
Foodfight is one of the worst animated films of all time,Animation,Negative
the CG animation looked unfinished.,Animation,Negative
There are other appropriate CG animated cartoons that are better than this rubbish,Animation,Negative
The animation is just pure nightmare fuel!,Animation,Negative
The animation could've been better by a first grader,Animation,Negative
this movie lacked story good animation good voice overs good graphics,Animation,Negative
"The movie is ugly, the animation is terrible",Animation,Negative
The animation looked like it had no heart put into it.,Animation,Negative
its horrible animation,Animation,Negative
the animation so ugly and terrible,Animation,Negative
The animation has a really jerky quality that you'd find in a test clip that lacks it's final slickness.,Animation,Negative
the animation look like a game that was unfinished.,Animation,Negative
the animation is crap,Animation,Negative
The Queen Mother of All Bad Animated Films!,Animation,Negative
I thought for sure that was the worst animated film ever made,Animation,Negative
It's a horrifying story with the worst animation ever put to film,Animation,Negative
"To all you animation fans out there, if you haven't seen this movie, then avoid it at all costs!",Animation,Negative
This is an animation fan's worst nightmare,Animation,Negative
"Its animation is so horrifying, it is literally that bad.",Animation,Negative
The animation is ugly.,Animation,Negative
poorly animated,Animation,Negative
The animation is some of the worst I've ever seen.,Animation,Negative
the animation looks like a eight year old made the models in Microsoft paint 3d.,Animation,Negative
this is not a animation,Animation,Negative
The entire movie would have been at least slightly better if not for the horrible animation that makes the whole film almost unwatchably ugly.,Animation,Negative
there is absolutely NO excuse for a movie made in 20-freaking-12 to have animation this half-assed and shitty.,Animation,Negative
This has to be the worst animation ever committed to film.,Animation,Negative
Many will see it as an atrociously animated,Animation,Negative
the animation is beyond poor,Animation,Negative
pure garbage in 3d form,Animation,Negative
3d animation was poorly done,Animation,Negative
The animation itself isn't exactly the quality of Pixar,Animation,Negative
As you've heard I'm sure the animation and voice overs are very poor and low quality.,Animation,Negative
If you are not open minded to perverse flicks or weird animation then this isn't your thing ,Animation,Negative
The animation was horrible,Animation,Negative
The worst animated film i have ever seen,Animation,Negative
The animation is terrible and halfcocked.,Animation,Negative
The animated film that was destined to stink!,Animation,Negative
Titanic:The Animated Movie (or the Legend Goes On) is frankly awful.,Animation,Negative
I was very unimpressed with the animation for a start.,Animation,Negative
The animations are horrendous,Animation,Negative
The absolute worst animated film I have ever seen,Animation,Negative
The animation sucks,Animation,Negative
Well lets begin this rant by talking about how lazy the animation is.,Animation,Negative
This film has animation that fails to impress at all.,Animation,Negative
The animation is wretched,Animation,Negative
